,ID,Name,Frequency [MHz],Bandwidth [kHz]/Baud,Status,Description,Source,Orbit
390,31133,AEROCUBE 2,None,None,Active,nan,Space-Track,MEO
391,38767,AEROCUBE 4.5A,None,None,Active,None,CelesTrak,LEO
392,38767,AEROCUBE 4.5A,None,None,Active,nan,Space-Track,LEO
393,38768,AEROCUBE 4.5B,None,None,Active,None,CelesTrak,LEO
394,38768,AEROCUBE 4.5B,None,None,Active,nan,Space-Track,LEO
395,40965,AEROCUBE 5C,None,None,Active,None,CelesTrak,MEO
396,40965,AEROCUBE 5C,None,None,Active,nan,Space-Track,MEO
397,40045,AEROCUBE 6A,None,None,Active,nan,Space-Track,MEO
398,40045,AEROCUBE 6A,None,None,Active,None,CelesTrak,MEO
399,40046,AEROCUBE 6B,None,None,Active,nan,Space-Track,MEO
400,40046,AEROCUBE 6B,None,None,Active,None,CelesTrak,MEO
401,40966,AEROCUBE 7,None,None,Active,nan,Space-Track,MEO
402,40966,AEROCUBE 7,None,None,Active,None,CelesTrak,MEO
403,41853,AEROCUBE 8C,None,None,Active,None,CelesTrak,LEO
404,41853,AEROCUBE 8C,None,None,Active,nan,Space-Track,LEO
405,41852,AEROCUBE 8D,None,None,Active,None,CelesTrak,LEO
406,41852,AEROCUBE 8D,None,None,Active,nan,Space-Track,LEO
407,40389,AESP14,437.6,None,Inactive,9600bps GFSK,AmSAT,None
408,44225,AFOTEC-1,None,None,Active,nan,Space-Track,LEO
409,44225,AFOTEC-1 (FALCON ODE),None,None,Active,None,CelesTrak,LEO
410,56964,AFR-1,436.63,None,active,Mode U - Transmitter,SatNOGS,None
411,56964,AFR-1,None,None,Active,None,CelesTrak,LEO
412,56964,AFR-1,8210.0,None,active,Mode X - Transmitter,SatNOGS,None
413,56964,AFR-1,2245.0,None,active,Mode S - Transmitter,SatNOGS,None
414,56964,AFR-1,None,None,Active,nan,Space-Track,LEO
415,23765,AFRICASAT 1 (MEASAT 1),None,None,Active,nan,Space-Track,GEO
416,25515,AFRISTAR,None,None,Active,nan,Space-Track,GEO
417,None,AFRISTAR-2,7050.0,50000.0 kHz,None,nan,FCC,None
418,56942,AFRL-XVI,None,None,Active,nan,Space-Track,LEO
419,56942,AFRL-XVI,None,None,Active,None,CelesTrak,LEO
420,56942,AFRL-XVI,2230.3,None,active,Mode S - Transmitter,SatNOGS,None
421,41313,AGGIESAT 4,436.25,9600.0,inactive,Telemetry,SatNOGS,None
422,17706,AGILA 1 (PALAPA B2P),None,None,Active,nan,Space-Track,GEO
423,31135,AGILE,149.0,2000000.0,active,Space-to-Space,SatNOGS,None
424,31135,AGILE,None,None,Active,nan,Space-Track,LEO
425,31135,AGILE,None,None,Active,None,CelesTrak,LEO
426,99142,AHMAT-1,437.05,None,active,Mode U - SSTV,SatNOGS,None
427,99142,AHMAT-1,435.8,1145.0,active,Possible Mode U,SatNOGS,None
428,57208,AHMAT-1,437.05,None,Unknown,145baudAFSK,AmSAT,None
429,99142,AHMAT-1,437.05,1145.0,active,Mode U - AFSK 1145 TLM,SatNOGS,None
430,48270,AII-BRAVO,401.050207,None,active,Downlink,SatNOGS,None
431,48270,AII-BRAVO,None,None,Active,None,CelesTrak,MEO
432,48270,AII-BRAVO,None,None,Active,nan,Space-Track,MEO
433,48270,AII-BRAVO,402.001,None,active,second telemetry frequency,SatNOGS,None
434,48270,AII-Bravo,None,None,None,None,UCS,LEO
435,47440,AII-CHARLIE,None,None,Active,nan,Space-Track,LEO
436,47440,AII-CHARLIE,None,None,Active,None,CelesTrak,LEO
437,47440,AII-Charlie,None,None,None,None,UCS,LEO
438,56987,AII-DELTA,None,None,Active,None,CelesTrak,LEO
439,56987,AII-DELTA,None,None,Active,nan,Space-Track,LEO
440,56987,AII-DELTA,402.001,None,active,Possilble,SatNOGS,None
441,56987,AII-DELTA,401.05,None,active,Mode U - Transmitter,SatNOGS,None
442,31304,AIM,None,None,None,None,UCS,LEO
443,31304,AIM,2282.5,100000.0,active,S Downlink,SatNOGS,None
444,31304,AIM,None,None,Active,nan,Space-Track,LEO
445,44104,AIS & APRS & ARIS & R/B,None,None,Active,None,CelesTrak,LEO
446,40054,AISAT,None,None,Active,nan,Space-Track,MEO
447,40054,AISAT,437.25,None,active,CW Beacon,SatNOGS,None
448,40054,AISAT,437.513,None,active,PE0SAT - CW Beacon,SatNOGS,None
449,40054,AISAT,2259.0,None,active,2259 TLM,SatNOGS,None
450,44104,AISAT-1,145.825,1200.0,active,APRS AFSK1k2,SatNOGS,None
451,44104,AISAT-1,2279.0,None,active,2279.000,SatNOGS,None
452,44104,AISAT-1,145.825,None,Inactive,1200bps AFSK,AmSAT,None
453,44104,AISAT-1,2259.0,None,active,2259.000,SatNOGS,None
454,44104,AISAT-1,2259.000,None,Inactive,1200bps AFSK,AmSAT,None
455,36797,AISSAT 1,None,None,Active,None,CelesTrak,MEO
456,36797,AISSAT 1,None,None,Active,nan,Space-Track,MEO
457,40075,AISSAT 2,None,None,Active,None,CelesTrak,MEO
458,40075,AISSAT 2,None,None,Active,nan,Space-Track,MEO
459,36797,AISSat-1,145.825,1200.0,invalid,APRS AFSK1k2,SatNOGS,None
460,36797,AISSat-1,None,None,None,None,UCS,LEO
461,40075,AISSat-2,None,None,None,None,UCS,LEO
462,39492,AIST 1,None,None,Active,nan,Space-Track,MEO
463,39133,AIST 2,None,None,Active,nan,Space-Track,LEO
464,41465,AIST 2D,None,None,Active,nan,Space-Track,LEO
465,39492,AIST-1,435.265,None,active,Telemetry Beacon,SatNOGS,None
466,39492,AIST-1,435.265,4800.0,active,PSK,SatNOGS,None
467,39492,AIST-1 (RS-41),435.265,None,Inactive,"Beacon, CW",AmSAT,None
468,39133,AIST-2 (RS-43),435.215,None,Inactive,FM CW,AmSAT,None
469,39133,AIST-2 (RS-43),435.265,None,Inactive,"Beacon, FM CW",AmSAT,None
470,41465,AIST-2D,435.315,None,active,Mode U Doka-B PM/PCM,SatNOGS,None
471,41465,AIST-2D,435.27,None,active,DOKA,SatNOGS,None
472,41465,AIST-2D,437.235,None,active,Mode U Doka-B PM/PCM,SatNOGS,None
473,41465,AIST-2D,435.365,None,active,Mode U Doka-B PM/PCM,SatNOGS,None
474,41465,AIST-2D (RS-48),435.31500000000005,8.5 kHz,Inactive,4800bps PSK CW,AmSAT,None
475,41465,AIST-2D (RS-48),435.315,None,Inactive,"Beacon, 4800bps PSK CW",AmSAT,None
476,41465,AIST-2D (RS-48),None,None,Active,None,CelesTrak,LEO
477,43768,AISTECHSAT 2,None,None,Active,None,CelesTrak,MEO
478,43768,AISTECHSAT-2,None,None,Active,nan,Space-Track,MEO
479,43768,AISTECHSAT-2,436.73,9600.0,active,GFSK9K6,SatNOGS,None
480,43768,AISTECHSAT-2,436.6,4800.0,active,Telemetry,SatNOGS,None
481,43768,AISTECHSAT-2,436.73,4800.0,inactive,GFSK4k8,SatNOGS,None
482,43768,AISTECHSAT-2,436.73,None,Active,4k8/9k6 FSK,AmSAT,None
483,44103,AISTECHSAT-3,None,None,Active,nan,Space-Track,LEO
484,44103,AISTECHSAT-3,None,None,Active,None,CelesTrak,LEO
485,44103,AISTECHSAT-3,436.73,None,Active,4k8/9k6 FSK,AmSAT,None
486,44103,AISTECHSAT-3,436.73,9600.0,active,Mode U - GFSK9k6,SatNOGS,None
487,44103,AISTECHSAT-3,436.73,4800.0,active,Mode U - GFSK4k8,SatNOGS,None
488,43768,AISTechSat-2,None,None,None,None,UCS,LEO
489,44103,AISTechSat-3,None,None,None,None,UCS,LEO
490,40054,AISat,437.511,None,Inactive,"Beacon, CW",AmSAT,None
491,40054,AISat,437.25,None,Inactive,CW,AmSAT,None
492,16908,AJISAI (EGS),None,None,Active,None,CelesTrak,MEO
493,36576,AKATSUKI (PLANET-C),None,None,Active,HELIOCENTRIC ORBIT (SUN),Space-Track,None
494,19822,AKEBONO,2280.5,None,active,S band center,SatNOGS,None
495,19822,AKEBONO,400.45,None,active,400.45 CW,SatNOGS,None
496,19822,AKEBONO,2281.25,None,active,S band edge,SatNOGS,None
497,43174,AL YAH 3,None,None,Active,nan,Space-Track,GEO
498,43174,AL YAH 3,None,None,Active,None,CelesTrak,GEO
499,45918,AL-AMAL (HOPE),None,None,Active,HELIOCENTRIC ORBIT (SUN),Space-Track,None
500,43805,AL-FARABI 2,None,None,Active,None,CelesTrak,LEO
501,43039,ALCOMSAT 1,None,None,Active,nan,Space-Track,GEO
502,43039,ALCOMSAT 1,None,None,Active,None,CelesTrak,GEO
503,43938,ALE-1,None,None,Active,None,CelesTrak,LEO
504,43938,ALE-1,None,None,Active,nan,Space-Track,LEO
505,44824,ALE-2,None,None,None,None,UCS,LEO
506,39144,ALEXANDER (PhoneSat2),437.425,None,Re-entered,"Beacon, 1200bps AFSK",AmSAT,None
507,39144,ALEXANDER (PhoneSat2),2416.2,15000.0 kHz,Re-entered,1200bps AFSK,AmSAT,None
508,22638,ALEXIS,None,None,Active,nan,Space-Track,MEO
509,52160,ALFACRUX,None,None,Active,None,CelesTrak,LEO
510,52160,ALFACRUX,None,None,Active,nan,Space-Track,LEO
511,39467,ALICE,None,None,Active,nan,Space-Track,MEO
512,39467,ALICE,460.xxx ,None,Non-amateur,GFSK,AmSAT,None
513,38078,ALMASat-1,437.465,None,Re-entered,1200bps FSK,AmSAT,None
514,38078,ALMASat-1,2407.850,None,Re-entered,1200bps FSK,AmSAT,None
515,28931,ALOS,None,None,Active,nan,Space-Track,MEO
516,39766,ALOS 2,None,None,Active,nan,Space-Track,MEO
517,39766,ALOS-2,None,None,Active,None,CelesTrak,MEO
518,424,ALOUETTE 1 (S-27),None,None,Active,nan,Space-Track,MEO
519,1804,ALOUETTE 2,None,None,Active,nan,Space-Track,MEO
520,1804,ALOUETTE-2,136.981,None,active,carrier wave,SatNOGS,None
521,99380,ALPHA,436.5,300000.0,active,Mode U - LoRa,SatNOGS,None
522,53110,ALPHA,None,None,Active,nan,Space-Track,MEO
523,99380,ALPHA,436.5,9600.0,active,Mode U - FSK9k6,SatNOGS,None
524,53110,ALPHA,436.5,None,Inactive,9600bps FSK,AmSAT,None
525,39215,ALPHASAT,None,None,Active,None,CelesTrak,GEO
526,39215,ALPHASAT (I-4A F4),None,None,Active,nan,Space-Track,GEO
527,27559,ALSAT 1,None,None,Active,nan,Space-Track,MEO
528,41785,ALSAT 1B,None,None,Active,None,CelesTrak,MEO
529,41785,ALSAT 1B,None,None,Active,nan,Space-Track,MEO
530,41789,ALSAT 1N,None,None,Active,nan,Space-Track,MEO
531,41789,ALSAT 1N,437.65,9600.0,active,Mode 9600bps FSK,SatNOGS,None
532,36798,ALSAT 2A,None,None,Active,None,CelesTrak,MEO
533,36798,ALSAT 2A,None,None,Active,nan,Space-Track,MEO
534,41786,ALSAT 2B,None,None,Active,None,CelesTrak,MEO
535,41786,ALSAT 2B,None,None,Active,nan,Space-Track,MEO
536,41789,ALSat-1N,437.646,None,Inactive,9600bps FSK,AmSAT,None
537,39467,ALiCE,None,None,None,None,UCS,LEO
538,28393,AMAZONAS,None,None,Active,nan,Space-Track,GEO
539,35942,AMAZONAS 2,None,None,Active,None,CelesTrak,GEO
540,35942,AMAZONAS 2,None,None,Active,nan,Space-Track,GEO
541,39078,AMAZONAS 3,None,None,Active,None,CelesTrak,GEO
542,39078,AMAZONAS 3,None,None,Active,nan,Space-Track,GEO
543,39616,AMAZONAS 4A,None,None,Active,None,CelesTrak,GEO
544,39616,AMAZONAS 4A,None,None,Active,nan,Space-Track,GEO
545,42934,AMAZONAS 5,None,None,Active,nan,Space-Track,GEO
546,42934,AMAZONAS 5,None,None,Active,None,CelesTrak,GEO
547,55508,AMAZONAS NEXUS,None,None,Active,nan,Space-Track,GEO
548,None,AMAZONAS NEXUS,28050.0,1100000.0 kHz,None,nan,FCC,None
549,55508,AMAZONAS NEXUS,None,None,Active,None,CelesTrak,GEO
550,None,AMAZONAS NEXUS,11075.0,750000.0 kHz,None,nan,FCC,None
551,None,AMAZONAS NEXUS,11950.0,500000.0 kHz,None,nan,FCC,None
552,None,AMAZONAS NEXUS,14125.0,750000.0 kHz,None,nan,FCC,None
553,None,AMAZONAS NEXUS,18325.0,950000.0 kHz,None,nan,FCC,None
554,None,AMAZONAS-2,10825.0,250000.0 kHz,None,Market access in the 13.75-14 GHz band granted in IBFS File No. SES-MFS-20100430-00497.,FCC,None
555,None,AMAZONAS-2,11325.0,250000.0 kHz,None,Market access in the 13.75-14 GHz band granted in IBFS File No. SES-MFS-20100430-00497.,FCC,None
556,None,AMAZONAS-2,13000.0,500000.0 kHz,None,Market access in the 13.75-14 GHz band granted in IBFS File No. SES-MFS-20100430-00497.,FCC,None
557,None,AMAZONAS-2,14125.0,750000.0 kHz,None,Market access in the 13.75-14 GHz band granted in IBFS File No. SES-MFS-20100430-00497.,FCC,None
558,None,AMAZONAS-2,11950.0,500000.0 kHz,None,Market access in the 13.75-14 GHz band granted in IBFS File No. SES-MFS-20100430-00497.,FCC,None
559,None,AMAZONAS-3,6175.0,500000.0 kHz,None,nan,FCC,None
560,None,AMAZONAS-3,11950.0,500000.0 kHz,None,nan,FCC,None
561,None,AMAZONAS-3,18550.0,500000.0 kHz,None,nan,FCC,None
562,None,AMAZONAS-3,29750.0,500000.0 kHz,None,nan,FCC,None
563,None,AMAZONAS-3,28350.0,500000.0 kHz,None,nan,FCC,None
564,None,AMAZONAS-3,14250.0,500000.0 kHz,None,nan,FCC,None
565,None,AMAZONAS-3,19950.0,500000.0 kHz,None,nan,FCC,None
566,None,AMAZONAS-3,3950.0,500000.0 kHz,None,nan,FCC,None
567,47699,AMAZONIA 1,None,None,Active,nan,Space-Track,MEO
568,47699,AMAZONIA 1,None,None,Active,None,CelesTrak,MEO
569,None,AMC-1,14250.0,500000.0 kHz,None,nan,FCC,None
570,24315,AMC-1,None,None,None,None,UCS,GEO
571,None,AMC-1,11950.0,500000.0 kHz,None,nan,FCC,None
572,None,AMC-1,6175.0,500000.0 kHz,None,nan,FCC,None
573,None,AMC-1,3950.0,500000.0 kHz,None,nan,FCC,None
574,24315,AMC-1 (GE-1),None,None,Active,nan,Space-Track,GEO
575,28154,AMC-10 (GE-10),None,None,Active,nan,Space-Track,GEO
576,None,AMC-11,3950.0,500000.0 kHz,None,Formerly GE-11,FCC,None
577,None,AMC-11,6175.0,500000.0 kHz,None,Formerly GE-11,FCC,None
578,28252,AMC-11,None,None,None,None,UCS,GEO
579,28252,AMC-11 (GE-11),None,None,Active,None,CelesTrak,GEO
580,28252,AMC-11 (GE-11),None,None,Active,nan,Space-Track,GEO
581,32708,AMC-14,None,None,Active,None,CelesTrak,GEO
582,32708,AMC-14,None,None,Active,nan,Space-Track,GEO
583,28446,AMC-15,None,None,Active,None,CelesTrak,GEO
584,28446,AMC-15,None,None,None,None,UCS,GEO
585,None,AMC-15,11950.0,500000.0 kHz,None,nan,FCC,None
586,None,AMC-15,29750.0,500000.0 kHz,None,nan,FCC,None
587,None,AMC-15,28500.0,200000.0 kHz,None,nan,FCC,None
588,None,AMC-15,19950.0,500000.0 kHz,None,nan,FCC,None
589,None,AMC-15,18700.0,200000.0 kHz,None,nan,FCC,None
590,None,AMC-15,14250.0,500000.0 kHz,None,nan,FCC,None
591,28446,AMC-15,None,None,Active,nan,Space-Track,GEO
592,28472,AMC-16,None,None,Active,nan,Space-Track,GEO
593,29644,AMC-18,None,None,Active,nan,Space-Track,GEO
594,29644,AMC-18,None,None,None,None,UCS,GEO
595,None,AMC-18,3950.0,500000.0 kHz,None,nan,FCC,None
596,None,AMC-18,6175.0,500000.0 kHz,None,nan,FCC,None
597,29644,AMC-18,None,None,Active,None,CelesTrak,GEO
598,24713,AMC-2 (GE-2),None,None,Active,nan,Space-Track,GEO
599,33275,AMC-21,None,None,Active,None,CelesTrak,GEO
600,None,AMC-21,14250.0,500000.0 kHz,None,nan,FCC,None
601,33275,AMC-21,None,None,None,None,UCS,GEO
602,33275,AMC-21,None,None,Active,nan,Space-Track,GEO
603,None,AMC-21,11950.0,500000.0 kHz,None,nan,FCC,None
604,None,AMC-3,6175.0,500000.0 kHz,None,Formerly GE-3,FCC,None
605,None,AMC-3,11950.0,500000.0 kHz,None,Formerly GE-3,FCC,None
606,None,AMC-3,14250.0,500000.0 kHz,None,Formerly GE-3,FCC,None
607,None,AMC-3,3950.0,500000.0 kHz,None,Formerly GE-3,FCC,None
608,24936,AMC-3 (GE-3),None,None,Active,nan,Space-Track,GEO
609,24936,AMC-3 (GE-3),None,None,Active,None,CelesTrak,GEO
610,25954,AMC-4,None,None,None,None,UCS,GEO
611,None,AMC-4,3950.0,500000.0 kHz,None,"Formerly GE-3, GE-4",FCC,None
612,None,AMC-4,11825.0,750000.0 kHz,None,"Formerly GE-3, GE-4",FCC,None
613,None,AMC-4,14125.0,750000.0 kHz,None,"Formerly GE-3, GE-4",FCC,None
614,25954,AMC-4 (GE-4),None,None,Active,nan,Space-Track,GEO
615,25516,AMC-5 (GE-5),None,None,Active,nan,Space-Track,GEO
616,None,AMC-6,3950.0,500000.0 kHz,None,nan,FCC,None
617,26580,AMC-6,None,None,None,None,UCS,GEO
618,None,AMC-6,6175.0,500000.0 kHz,None,nan,FCC,None
619,26580,AMC-6 (GE-6),None,None,Active,None,CelesTrak,GEO
620,26580,AMC-6 (GE-6),None,None,Active,nan,Space-Track,GEO
621,26495,AMC-7 (GE-7),None,None,Active,nan,Space-Track,GEO
622,None,AMC-8,6175.0,500000.0 kHz,None,Formerly AURORA III,FCC,None
623,26639,AMC-8,None,None,None,None,UCS,GEO
624,None,AMC-8,3950.0,500000.0 kHz,None,Formerly AURORA III,FCC,None
625,26639,AMC-8 (GE-8),None,None,Active,nan,Space-Track,GEO
626,27820,AMC-9 (GE-12),None,None,Active,nan,Space-Track,GEO
627,44394,AMGU-1,436.25,4800.0,active,Mode U Mobitex 4k8,SatNOGS,None
628,44394,AMGU-1 (AMURSAT),None,None,Active,nan,Space-Track,LEO
629,44394,AMGU-1 (AMURSAT),None,None,Active,None,CelesTrak,LEO
630,46287,AMICALSAT,None,None,Active,None,CelesTrak,LEO
631,46287,AMICALSAT,None,None,Active,nan,Space-Track,LEO
632,44479,AMOS 17,None,None,Active,nan,Space-Track,GEO
633,28132,AMOS 2,None,None,Active,nan,Space-Track,GEO
634,32794,AMOS 3,None,None,Active,nan,Space-Track,GEO
635,39237,AMOS 4,None,None,Active,nan,Space-Track,GEO
636,37950,AMOS 5,None,None,Active,nan,Space-Track,GEO
637,23723,AMOS 5I (ASIASAT 2),None,None,Active,nan,Space-Track,GEO
638,44479,AMOS-17,None,None,Active,None,CelesTrak,GEO
639,32794,AMOS-3,None,None,Active,None,CelesTrak,GEO
640,39237,AMOS-4,None,None,Active,None,CelesTrak,GEO
641,52745,AMS,None,None,Active,nan,Space-Track,LEO
642,52745,AMS,None,None,Active,None,CelesTrak,LEO
643,28375,AMSAT ECHO,None,None,Active,nan,Space-Track,MEO
644,26609,AMSAT OSCAR 40,None,None,Active,nan,Space-Track,GEO
645,23553,AMSC 1,None,None,Active,nan,Space-Track,GEO
646,23553,AMSC 1,None,None,Active,None,CelesTrak,GEO
647,54366,ANAND,None,None,Active,None,CelesTrak,LEO
648,54366,ANAND,401.9,None,active,Mode U - Beacon,SatNOGS,None
649,54366,ANAND,None,None,Active,nan,Space-Track,LEO
650,45920,ANASIS-II,None,None,None,None,UCS,GEO
651,35694,ANDE-2 (Castor),145.825,None,Re-entered,1200bps AFSK,AmSAT,None
652,35693,ANDE-2 (Pollux),145.825,None,Re-entered,1200bps AFSK,AmSAT,None
653,45726,ANDESITE,None,None,Active,nan,Space-Track,MEO
654,45726,ANDESITE,None,None,Active,None,CelesTrak,MEO
655,45726,ANDESITE Mule,None,None,None,None,UCS,LEO
656,44876,ANGELS,465.988,800.0,inactive,Mode U - ARGOS,SatNOGS,None
657,44876,ANGELS,None,None,None,None,UCS,LEO
658,44876,ANGELS,1698.4,600.0,active,Mode L - Downlink,SatNOGS,None
659,44876,ANGELS,None,None,Active,nan,Space-Track,LEO
660,44876,ANGELS,None,None,Active,None,CelesTrak,LEO
661,44876,ANGELS,2238.5,None,active,2238.5,SatNOGS,None
662,43087,ANGOSAT 1,None,None,Active,nan,Space-Track,GEO
663,54033,ANGOSAT 2,None,None,Active,None,CelesTrak,GEO
664,54033,ANGOSAT 2,None,None,Active,nan,Space-Track,GEO
665,6278,ANIK A1 (TELESAT 1),None,None,Active,nan,Space-Track,GEO
666,6437,ANIK A2 (TELESAT 2),None,None,Active,nan,Space-Track,GEO
667,7790,ANIK A3 (TELESAT-3),None,None,Active,nan,Space-Track,GEO
668,11153,ANIK B1 (TELESAT-4),None,None,Active,nan,Space-Track,GEO
669,13652,ANIK C3 (TELESAT-5),None,None,Active,nan,Space-Track,GEO
670,13431,ANIK D1 (TELESAT 6),None,None,Active,nan,Space-Track,GEO
671,21726,ANIK E1,None,None,Active,nan,Space-Track,GEO
672,21222,ANIK E2,None,None,Active,nan,Space-Track,GEO
673,26624,ANIK F1,None,None,Active,None,CelesTrak,GEO
674,None,ANIK F1,14250.0,500000.0 kHz,None,nan,FCC,None
675,None,ANIK F1,11950.0,500000.0 kHz,None,nan,FCC,None
676,26624,ANIK F1,None,None,Active,nan,Space-Track,GEO
677,28868,ANIK F1-R,None,None,Active,nan,Space-Track,GEO
678,28868,ANIK F1R,None,None,Active,None,CelesTrak,GEO
679,None,ANIK F1R,6175.0,500000.0 kHz,None,nan,FCC,None
680,None,ANIK F1R,3950.0,500000.0 kHz,None,nan,FCC,None
681,None,ANIK F1R,11950.0,500000.0 kHz,None,nan,FCC,None
682,None,ANIK F1R,14250.0,500000.0 kHz,None,nan,FCC,None
683,None,ANIK F2,18550.0,500000.0 kHz,None,Market access modified under Call Sign S2646.,FCC,None
684,None,ANIK F2,19950.0,500000.0 kHz,None,Market access modified under Call Sign S2646.,FCC,None
685,None,ANIK F2,28475.0,250000.0 kHz,None,Market access modified under Call Sign S2646.,FCC,None
686,None,ANIK F2,29625.0,750000.0 kHz,None,Market access modified under Call Sign S2646.,FCC,None
687,None,ANIK F2,3950.0,500000.0 kHz,None,Market access modified under Call Sign S2646.,FCC,None
688,28378,ANIK F2,None,None,Active,nan,Space-Track,GEO
689,None,ANIK F2,6175.0,500000.0 kHz,None,Market access modified under Call Sign S2646.,FCC,None
690,None,ANIK F2,14250.0,500000.0 kHz,None,Market access modified under Call Sign S2646.,FCC,None
691,28378,ANIK F2,None,None,Active,None,CelesTrak,GEO
692,None,ANIK F2,11950.0,500000.0 kHz,None,Market access modified under Call Sign S2646.,FCC,None
693,None,ANIK F3,19950.0,500000.0 kHz,None,nan,FCC,None
694,31102,ANIK F3,None,None,Active,nan,Space-Track,GEO
695,None,ANIK F3,3950.0,500000.0 kHz,None,nan,FCC,None
696,31102,ANIK F3,None,None,Active,None,CelesTrak,GEO
697,None,ANIK F3,6175.0,500000.0 kHz,None,nan,FCC,None
698,None,ANIK F3,11950.0,500000.0 kHz,None,nan,FCC,None
699,None,ANIK F3,14250.0,500000.0 kHz,None,nan,FCC,None
700,None,ANIK F3,29650.0,500000.0 kHz,None,nan,FCC,None
701,39127,ANIK G1,None,None,Active,nan,Space-Track,GEO
702,39127,ANIK G1,None,None,Active,None,CelesTrak,GEO
703,446,ANNA 1B,None,None,Active,nan,Space-Track,MEO
704,40034,ANTELSAT,None,None,Active,nan,Space-Track,MEO
705,40034,ANTELSat,437.28,None,Inactive,"Beacon, 1k2 AFSK GFSK/MSK CW",AmSAT,None
706,40034,ANTELSat,437.575,None,Inactive,1k2 AFSK GFSK/MSK CW,AmSAT,None
707,40034,ANTELSat,2403.000,None,Inactive,1k2 AFSK GFSK/MSK CW,AmSAT,None
708,34808,ANUSAT,137.4,None,Re-entered,"Beacon, 1200bps AFSK Carrier",AmSAT,None
709,214,AO-1 (Oscar-1),144.983,None,Re-entered,"Beacon, CW",AmSAT,None
710,14129,AO-10 (Phase-3B),145.89999999999998,75.0 kHz,Inactive,SSB CW,AmSAT,None
711,14129,AO-10 (Phase-3B),145.81,None,Inactive,"Beacon, SSB CW",AmSAT,None
712,47311,AO-109,None,None,Active,nan,Space-Track,LEO
713,19216,AO-13 (Phase-3C),145.812,None,Re-entered,"Beacon, SSB CW",AmSAT,None
714,19216,AO-13 (Phase-3C),145.89999999999998,75.0 kHz,Re-entered,SSB CW,AmSAT,None
715,20439,AO-16 (PACSAT),2401.143,None,Inactive,"Beacon, 1200bps JAS",AmSAT,None
716,20439,AO-16 (PACSAT),437.026,None,Inactive,FM USB,AmSAT,None
717,20439,AO-16 (PACSAT),437.026,None,Inactive,1200bps JAS,AmSAT,None
718,305,AO-2 (Oscar-2),144.983,None,Re-entered,"Beacon, CW",AmSAT,None
719,21087,AO-21 (RS-14),145.822,None,Inactive,"Beacon, 1200bps BPSK CW",AmSAT,None
720,21087,AO-21 (RS-14),145.8,None,Inactive,1200bps BPSK CW,AmSAT,None
721,22654,AO-24 (ARSENE),2446.54,None,Inactive,"Beacon, 1200bps AFSK",AmSAT,None
722,22654,AO-24 (ARSENE),145.975,None,Inactive,1200bps AFSK,AmSAT,None
723,22825,AO-27 (EYESAT-A),436.795,None,Active,1200bps AFSK FM,AmSAT,None
724,1293,AO-3 (Oscar-3),144.35,25.0 kHz,Inactive,SSB CW,AmSAT,None
725,26065,AO-37 (ASUSAT),435.7,None,Inactive,9600bps FSK,AmSAT,None
726,1902,AO-4 (Oscar-4),144.305,5.0 kHz,Re-entered,SSB CW,AmSAT,None
727,1902,AO-4 (Oscar-4),431.928,None,Re-entered,"Beacon, SSB CW",AmSAT,None
728,26609,AO-40 (Phase-3D),2401.323,None,Inactive,"Beacon, 400bps PSK",AmSAT,None
729,27605,AO-49 (Rubin-2),145.825,None,Inactive,U/1200 D/9600 MSK,AmSAT,None
730,4321,AO-5 (Oscar-5),29.45,None,Inactive,CW,AmSAT,None
731,4321,AO-5 (Oscar-5),144.05,None,Inactive,"Beacon, CW",AmSAT,None
732,28375,AO-51 (Echo),2401.2,None,Inactive,9600bps FSK,AmSAT,None
733,28375,AO-51 (Echo),435.15,None,Inactive,"Beacon, 9600bps FSK",AmSAT,None
734,28375,AO-51 (Echo),435.3,None,Inactive,FM tone 67.0Hz,AmSAT,None
735,28375,AO-51 (Echo),435.15,None,Inactive,"Beacon, FM tone 67.0Hz",AmSAT,None
736,28375,AO-51 (Echo),435.15,None,Inactive,9600bps FSK,AmSAT,None
